model,target_class,style_name,target_image,source_image1,source_image2,source_image3
hf_textualinversion,elephant,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_art_painting_98349.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_79681.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_25386.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_59824.jpg
hf_textualinversion,giraffe,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_cartoon_36772.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_75327.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_65606.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_15965.jpg
hf_textualinversion,dog,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_photo_92646.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_62212.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_22412.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_66398.jpg
hf_textualinversion,horse,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_sketch_42619.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_53926.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_22332.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_20650.jpg
hf_textualinversion,horse,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_art_painting_48251.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_1862.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_3866.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_17203.jpg
hf_textualinversion,guitar,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_cartoon_8400.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_21563.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_59862.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_1805.jpg
hf_textualinversion,person,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_photo_26691.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_65806.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_49125.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_30285.jpg
hf_textualinversion,giraffe,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_sketch_82158.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_73773.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_66258.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_93053.jpg
hf_textualinversion,elephant,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_art_painting_32721.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_93474.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_50719.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_8818.jpg
hf_textualinversion,dog,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_cartoon_12695.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_56344.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_89851.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_75525.jpg
hf_textualinversion,elephant,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_photo_80892.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_67904.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_83080.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_32284.jpg
hf_textualinversion,guitar,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_sketch_88695.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_8563.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_1168.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_32682.jpg
hf_textualinversion,person,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_art_painting_96519.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_10857.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_33870.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_26774.jpg
hf_textualinversion,guitar,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_cartoon_10787.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_18675.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_42883.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_25427.jpg
hf_textualinversion,guitar,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_photo_63942.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_88279.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_57045.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_54532.jpg
hf_textualinversion,dog,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_sketch_30179.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_73339.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_5075.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_6529.jpg
hf_textualinversion,giraffe,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_art_painting_95658.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_77309.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_51863.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_14820.jpg
hf_textualinversion,giraffe,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_cartoon_43730.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_57330.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_98489.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_62409.jpg
hf_textualinversion,person,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_photo_48405.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_51291.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_82281.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_65395.jpg
hf_textualinversion,elephant,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_sketch_97918.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_89672.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_97222.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_2965.jpg
hf_textualinversion,person,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_art_painting_36347.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_96268.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_23080.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_2400.jpg
hf_textualinversion,person,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_cartoon_59177.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_74417.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_82473.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_77043.jpg
hf_textualinversion,giraffe,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_photo_95769.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_34666.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_55990.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_51768.jpg
hf_textualinversion,giraffe,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_sketch_27177.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_76396.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_88075.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_75582.jpg
hf_textualinversion,person,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_art_painting_76736.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_6988.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_68658.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_29645.jpg
hf_textualinversion,giraffe,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_cartoon_69682.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_27015.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_27809.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_93630.jpg
hf_textualinversion,guitar,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_photo_58366.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_32506.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_42544.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_58289.jpg
hf_textualinversion,dog,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/none_with_emb_without_multires_sketch_1533.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_50883.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_12708.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_11204.jpg
dreambooth,guitar,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_art_painting_34269.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_86902.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_89161.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_79592.jpg
dreambooth,giraffe,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_cartoon_96598.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_87347.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_13323.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_50656.jpg
dreambooth,horse,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_photo_14924.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_96254.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_82457.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_31884.jpg
dreambooth,horse,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_sketch_93011.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_4306.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_15899.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_80911.jpg
dreambooth,elephant,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_art_painting_12082.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_19116.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_22750.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_19746.jpg
dreambooth,dog,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_cartoon_97253.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_83185.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_55789.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_9688.jpg
dreambooth,guitar,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_photo_8659.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_37605.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_69107.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_20251.jpg
dreambooth,guitar,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_sketch_39998.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_79214.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_74884.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_71854.jpg
dreambooth,elephant,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_art_painting_84098.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_30249.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_56403.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_77993.jpg
dreambooth,guitar,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_cartoon_30441.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_21184.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_95535.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_38375.jpg
dreambooth,giraffe,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_photo_97972.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_19081.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_34373.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_11111.jpg
dreambooth,guitar,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_sketch_24518.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_17103.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_70090.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_79672.jpg
dreambooth,giraffe,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_art_painting_19548.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_8275.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_6261.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_32248.jpg
dreambooth,horse,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_cartoon_16692.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_11593.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_602.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_55430.jpg
dreambooth,giraffe,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_photo_93006.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_89156.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_35027.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_15542.jpg
dreambooth,person,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_sketch_27914.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_80570.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_55112.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_74939.jpg
dreambooth,guitar,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_art_painting_30886.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_2423.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_64741.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_4810.jpg
dreambooth,elephant,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_cartoon_55407.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_91390.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_10671.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_4535.jpg
dreambooth,giraffe,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_photo_59169.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_26690.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_28552.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_17305.jpg
dreambooth,guitar,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_sketch_71285.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_99118.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_51491.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_39837.jpg
dreambooth,giraffe,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_art_painting_65226.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_73536.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_43621.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_27818.jpg
dreambooth,horse,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_cartoon_94060.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_59125.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_5740.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_53641.jpg
dreambooth,person,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_photo_25609.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_34950.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_34160.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_13496.jpg
dreambooth,elephant,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_sketch_66871.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_63959.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_92155.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_28802.jpg
dreambooth,giraffe,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_art_painting_76273.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_76096.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_80389.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_63220.jpg
dreambooth,guitar,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_cartoon_84650.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_92959.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_24394.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_73365.jpg
dreambooth,elephant,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_photo_67931.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_53653.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_62612.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_38598.jpg
dreambooth,horse,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_sketch_75543.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_58624.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_90393.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_93475.jpg
dreambooth,elephant,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_art_painting_10684.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_48511.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_16090.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_98512.jpg
dreambooth,elephant,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_cartoon_68761.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_52702.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_38616.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_76539.jpg
dreambooth,elephant,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_photo_86130.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_20218.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_89470.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_20528.jpg
dreambooth,elephant,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_sketch_19089.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_10056.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_62907.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_72902.jpg
dreambooth,elephant,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_art_painting_43295.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_86884.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_76193.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_97808.jpg
dreambooth,horse,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_cartoon_96885.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_45927.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_61653.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_12322.jpg
dreambooth,person,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_photo_42061.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_78302.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_45100.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_82434.jpg
dreambooth,giraffe,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_sketch_87641.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_20601.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_93508.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_7767.jpg
dreambooth,elephant,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_art_painting_10460.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_98117.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_9228.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_74592.jpg
dreambooth,horse,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_cartoon_89102.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_4744.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_34374.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_21160.jpg
dreambooth,elephant,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_photo_37775.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_68550.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_24861.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_2852.jpg
dreambooth,elephant,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_sketch_31570.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_68571.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_91556.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_21626.jpg
dreambooth,guitar,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_art_painting_5861.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_261.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_58090.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_85729.jpg
dreambooth,guitar,cartoon,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_cartoon_70108.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_77884.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_4803.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_cartoon_71296.jpg
dreambooth,horse,photo,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_photo_51973.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_46054.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_29102.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_photo_99257.jpg
dreambooth,person,sketch,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_sketch_74189.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_46605.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_56322.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_sketch_13911.jpg
dreambooth,person,art_painting,https://conceptbed.s3.us-east-2.amazonaws.com/domain/unet_without_emb_without_multires_art_painting_74680.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_62425.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_93422.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/domain/original_art_painting_41898.jpg
