model,entity_name,global_name,target_image,source_image1,source_image2,source_image3
textualinversion_ldm,black-and-tan_coonhound,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02089078_16257.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089078_22013.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089078_45838.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089078_69881.jpg
textualinversion_ldm,titi,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02493509_45679.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02493509_26898.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02493509_29778.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02493509_80032.jpg
textualinversion_ldm,analog_clock,clock,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02708093_6625.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02708093_81117.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02708093_27341.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02708093_26913.jpg
textualinversion_ldm,tabby,cat,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02123045_44100.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02123045_15614.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02123045_88417.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02123045_71054.jpg
textualinversion_ldm,Afghan_hound,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02088094_76962.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088094_84070.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088094_71091.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088094_66272.jpg
textualinversion_ldm,baboon,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02486410_12640.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02486410_56992.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02486410_45213.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02486410_62595.jpg
textualinversion_ldm,indigo_bunting,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n01537544_93960.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01537544_74299.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01537544_56958.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01537544_26184.jpg
textualinversion_ldm,black-and-tan_coonhound,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02089078_40622.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089078_16928.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089078_30812.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089078_13102.jpg
textualinversion_ldm,robin,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n01558993_63437.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01558993_13430.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01558993_73839.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01558993_34294.jpg
textualinversion_ldm,canoe,boat,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02951358_63395.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02951358_63707.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02951358_71993.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02951358_2597.jpg
textualinversion_ldm,garbage_truck,truck,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n03417042_6914.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03417042_3657.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03417042_61258.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03417042_10722.jpg
textualinversion_ldm,rotisserie,oven,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n04111531_48211.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04111531_29561.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04111531_23737.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04111531_46354.jpg
textualinversion_ldm,goldfinch,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n01531178_82004.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01531178_53872.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01531178_52713.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01531178_25281.jpg
textualinversion_ldm,chickadee,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n01592084_68941.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01592084_83685.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01592084_92669.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01592084_75148.jpg
textualinversion_ldm,slide_rule,computer,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n04238763_39535.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04238763_61497.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04238763_47840.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04238763_7049.jpg
textualinversion_ldm,siamang,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02483708_45081.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483708_37823.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483708_96012.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483708_16971.jpg
textualinversion_ldm,chimpanzee,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02481823_71116.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02481823_44429.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02481823_75528.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02481823_52391.jpg
textualinversion_ldm,pill_bottle,bottle,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n03937543_75450.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03937543_4698.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03937543_33355.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03937543_8753.jpg
textualinversion_ldm,howler_monkey,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02492660_8670.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492660_42776.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492660_96614.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492660_85676.jpg
textualinversion_ldm,redbone,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02090379_20545.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02090379_7734.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02090379_90590.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02090379_89372.jpg
textualinversion_ldm,cleaver,knife,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n03041632_79108.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03041632_6543.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03041632_82064.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03041632_49618.jpg
textualinversion_ldm,canoe,boat,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02951358_77787.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02951358_17748.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02951358_79112.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02951358_20626.jpg
textualinversion_ldm,gorilla,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02480855_14714.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02480855_22648.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02480855_16978.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02480855_88850.jpg
textualinversion_ldm,Irish_wolfhound,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02090721_8609.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02090721_48547.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02090721_79604.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02090721_29547.jpg
textualinversion_ldm,laptop,computer,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n03642806_16101.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03642806_73387.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03642806_52390.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03642806_46396.jpg
textualinversion_ldm,Madagascar_cat,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02497673_76574.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02497673_6740.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02497673_87641.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02497673_92979.jpg
textualinversion_ldm,bloodhound,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/textualinversion_ldm_n02088466_51049.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088466_4282.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088466_24398.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088466_29707.jpg
kv_with_emb_without_multires,water_ouzel,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n01601694_41302.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01601694_89155.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01601694_52094.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01601694_30992.jpg
kv_with_emb_without_multires,siamang,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02483708_25059.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483708_12169.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483708_39086.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483708_11323.jpg
kv_with_emb_without_multires,English_foxhound,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02089973_70146.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089973_70164.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089973_71389.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089973_2985.jpg
kv_with_emb_without_multires,jeep,car,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03594945_12166.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03594945_37267.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03594945_10529.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03594945_83653.jpg
kv_with_emb_without_multires,notebook,computer,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03832673_13196.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03832673_65037.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03832673_30441.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03832673_90128.jpg
kv_with_emb_without_multires,howler_monkey,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02492660_8247.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492660_39210.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492660_8467.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492660_96071.jpg
kv_with_emb_without_multires,house_finch,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n01532829_11774.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01532829_1683.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01532829_83755.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01532829_50083.jpg
kv_with_emb_without_multires,colobus,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02488702_4796.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02488702_31173.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02488702_71168.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02488702_80545.jpg
kv_with_emb_without_multires,water_ouzel,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n01601694_28428.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01601694_64044.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01601694_24718.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01601694_90310.jpg
kv_with_emb_without_multires,garbage_truck,truck,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03417042_74941.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03417042_49496.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03417042_51439.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03417042_99495.jpg
kv_with_emb_without_multires,bloodhound,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02088466_84443.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088466_20276.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088466_86613.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088466_57768.jpg
kv_with_emb_without_multires,bluetick,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02088632_59018.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_39908.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_59169.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_76509.jpg
kv_with_emb_without_multires,yawl,boat,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n04612504_5092.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04612504_24924.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04612504_27041.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04612504_46861.jpg
kv_with_emb_without_multires,garbage_truck,truck,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03417042_84823.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03417042_67673.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03417042_45130.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03417042_15159.jpg
kv_with_emb_without_multires,bluetick,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02088632_67324.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_61581.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_49110.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_44866.jpg
kv_with_emb_without_multires,beer_bottle,bottle,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02823428_42734.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02823428_95209.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02823428_22668.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02823428_10353.jpg
kv_with_emb_without_multires,police_van,truck,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03977966_4334.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03977966_91255.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03977966_88211.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03977966_3922.jpg
kv_with_emb_without_multires,jay,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n01580077_91862.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01580077_61964.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01580077_52702.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01580077_25872.jpg
kv_with_emb_without_multires,chickadee,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n01592084_19499.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01592084_18361.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01592084_38848.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01592084_9454.jpg
kv_with_emb_without_multires,gondola,boat,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03447447_92511.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03447447_37924.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03447447_59830.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03447447_79671.jpg
kv_with_emb_without_multires,tiger_cat,cat,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02123159_75815.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02123159_59261.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02123159_87426.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02123159_22024.jpg
kv_with_emb_without_multires,titi,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02493509_66295.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02493509_51087.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02493509_83254.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02493509_42653.jpg
kv_with_emb_without_multires,speedboat,boat,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n04273569_82330.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04273569_39824.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04273569_40197.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04273569_63793.jpg
kv_with_emb_without_multires,slide_rule,computer,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n04238763_397.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04238763_34901.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04238763_44158.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04238763_95578.jpg
kv_with_emb_without_multires,gondola,boat,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03447447_38016.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03447447_25557.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03447447_37386.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03447447_67750.jpg
kv_with_emb_without_multires,capuchin,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02492035_65520.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492035_14837.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492035_23063.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492035_24897.jpg
kv_with_emb_without_multires,marmoset,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02490219_28835.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02490219_65379.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02490219_18115.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02490219_92404.jpg
kv_with_emb_without_multires,chimpanzee,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02481823_58235.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02481823_37014.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02481823_63493.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02481823_500.jpg
kv_with_emb_without_multires,laptop,computer,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03642806_65034.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03642806_4665.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03642806_30886.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03642806_79476.jpg
kv_with_emb_without_multires,digital_clock,clock,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03196217_32647.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03196217_98483.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03196217_84228.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03196217_58453.jpg
kv_with_emb_without_multires,chickadee,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n01592084_96949.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01592084_63314.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01592084_13304.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01592084_84976.jpg
kv_with_emb_without_multires,basset,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02088238_86779.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088238_15168.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088238_37217.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088238_38053.jpg
kv_with_emb_without_multires,borzoi,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02090622_31213.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02090622_58346.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02090622_72370.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02090622_86310.jpg
kv_with_emb_without_multires,basset,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02088238_91619.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088238_7126.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088238_88149.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088238_54471.jpg
kv_with_emb_without_multires,squirrel_monkey,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02494079_48640.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02494079_67181.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02494079_93118.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02494079_41982.jpg
kv_with_emb_without_multires,web_site,computer,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n06359193_56253.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n06359193_61140.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n06359193_4379.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n06359193_67756.jpg
kv_with_emb_without_multires,brambling,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n01530575_26956.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01530575_77126.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01530575_47518.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01530575_31629.jpg
kv_with_emb_without_multires,colobus,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02488702_22126.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02488702_17114.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02488702_70114.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02488702_55901.jpg
kv_with_emb_without_multires,Irish_wolfhound,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02090721_54248.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02090721_51626.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02090721_30298.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02090721_42079.jpg
kv_with_emb_without_multires,ambulance,car,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02701002_74034.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02701002_63015.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02701002_71142.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02701002_38022.jpg
kv_with_emb_without_multires,English_foxhound,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02089973_39889.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089973_62616.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089973_92331.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089973_99463.jpg
kv_with_emb_without_multires,yawl,boat,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n04612504_33361.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04612504_70043.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04612504_69844.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04612504_503.jpg
kv_with_emb_without_multires,desktop_computer,computer,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03180011_31199.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03180011_94434.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03180011_94746.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03180011_48105.jpg
kv_with_emb_without_multires,chickadee,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n01592084_40658.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01592084_73269.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01592084_90292.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01592084_97245.jpg
